driver_id,avg_monthly_net_income,income_std,coefficient_of_variation,min_income,months_with_income,tenure_months,active_days_monthly,trips_per_day,trips_per_month,completion_rate,cancellation_rate,avg_rating,peak_hour_share,weekend_share,income_slope_3m,recent_vs_historical_income,estimated_disposable_income,requested_emi_to_income,target_default
syn_00609,67358.11,11179.61,0.166,50588.7,12,44,25.7,13.8,355,0.9512,0.06,4.94,0.571,0.419,0.1287,1.129,39026.72,0.1545,0
syn_00610,29077.97,6467.99,0.2224,19375.99,12,23,20.6,10.7,221,0.8454,0.0898,4.57,0.455,0.263,-0.0324,0.968,14466.7,0.2284,1
syn_00611,71737.81,13338.83,0.1859,51729.56,12,28,26.7,15.1,402,0.9612,0.0385,4.86,0.354,0.217,0.06,1.06,34929.76,0.1035,0
syn_00612,15785.68,8237.61,0.5218,6314.27,12,13,10.5,7.9,82,0.7911,0.3396,4.37,0.648,0.34,-0.2438,0.756,8486.37,0.4762,1
syn_00613,49069.38,9530.0,0.1942,34774.37,12,26,25.2,15.9,400,0.953,0.0509,4.78,0.433,0.244,0.1215,1.122,20150.75,0.2258,0
syn_00614,45314.02,10260.09,0.2264,29923.89,12,15,20.5,13.6,278,0.8959,0.1397,4.68,0.303,0.26,0.0634,1.063,22627.92,0.1323,1
syn_00615,53665.39,4507.51,0.084,46904.13,12,25,28.4,13.1,370,0.9715,0.0176,4.96,0.417,0.341,0.1286,1.129,24984.09,0.1656,0
syn_00616,52504.65,5853.51,0.1115,43724.39,12,45,25.9,19.9,514,0.9634,0.0216,4.75,0.662,0.302,0.1014,1.101,22997.95,0.226,0
syn_00617,62323.96,11749.73,0.1885,44699.37,12,32,25.7,15.9,407,0.9381,0.0119,4.88,0.658,0.434,-0.004,0.996,29244.52,0.0695,0
syn_00618,34074.42,14195.03,0.4166,13629.77,12,18,17.9,10.2,183,0.8642,0.0651,4.74,0.313,0.353,-0.0147,0.985,15975.48,0.2155,1
syn_00619,43145.91,11450.94,0.2654,25969.51,12,14,17.5,10.0,174,0.8572,0.1362,4.71,0.547,0.445,-0.062,0.938,19667.49,0.1746,0
syn_00620,55123.32,6425.62,0.1166,45484.89,12,39,25.6,15.9,406,0.9317,0.0231,4.76,0.341,0.353,0.0909,1.091,32034.99,0.1348,0
syn_00621,48656.35,5591.23,0.1149,40269.51,12,40,28.2,19.5,549,0.9251,0.0511,4.86,0.306,0.23,0.1194,1.119,22558.71,0.1728,0
syn_00622,39068.59,8844.01,0.2264,25802.58,12,17,19.3,14.5,280,0.8598,0.1162,4.69,0.655,0.26,0.0303,1.03,16737.36,0.1821,1
syn_00623,73458.62,10165.77,0.1384,58209.96,12,19,23.6,15.1,356,0.9831,0.0517,4.88,0.483,0.33,0.0732,1.073,38320.91,0.099,0
syn_00624,55757.4,5899.49,0.1058,46908.17,12,33,22.5,19.9,446,0.9499,0.0413,4.92,0.556,0.324,0.0859,1.086,29128.8,0.1297,0
syn_00625,31411.21,7766.32,0.2472,19761.73,12,21,20.4,10.8,220,0.8219,0.14,4.56,0.369,0.276,0.0637,1.064,14055.55,0.2644,1
syn_00626,54565.85,10389.19,0.1904,38982.07,12,22,23.2,13.3,307,0.9641,0.0588,4.83,0.549,0.279,-0.0263,0.974,22848.31,0.1491,0
syn_00627,69726.25,12656.25,0.1815,50741.88,12,20,28.8,15.3,441,0.9213,0.0373,4.91,0.49,0.4,0.1081,1.108,38185.54,0.068,0
syn_00628,34653.46,13386.05,0.3863,14574.38,12,20,17.9,12.3,220,0.8414,0.1028,4.58,0.694,0.205,-0.0887,0.911,19682.65,0.2829,1
syn_00629,28809.76,8659.58,0.3006,15820.39,12,12,22.5,9.1,204,0.8788,0.1051,4.72,0.317,0.318,-0.1307,0.869,13367.09,0.2808,1
syn_00630,62442.78,8354.04,0.1338,49911.71,12,27,25.0,21.8,545,0.9262,0.0561,4.86,0.464,0.294,0.0747,1.075,32964.0,0.1677,0
syn_00631,16417.0,6806.48,0.4146,6566.8,12,12,12.4,5.6,69,0.7552,0.1702,4.32,0.444,0.211,-0.3478,0.652,7626.71,0.3705,1
syn_00632,44412.55,10907.28,0.2456,28051.63,12,22,23.0,10.6,242,0.8924,0.1417,4.56,0.681,0.213,0.0589,1.059,17974.53,0.1319,1
syn_00633,37557.54,9941.44,0.2647,22645.38,12,16,20.9,10.1,212,0.8753,0.0828,4.74,0.649,0.378,-0.1434,0.857,20714.41,0.1384,1
syn_00634,41879.84,10607.45,0.2533,25968.67,9,9,21.5,10.5,225,0.8617,0.0915,4.71,0.662,0.309,-0.1209,0.879,23938.0,0.1765,1
syn_00635,64671.72,9588.47,0.1483,50289.01,12,45,26.0,19.2,500,0.9275,0.0511,4.85,0.655,0.439,-0.0355,0.964,33927.43,0.1558,0
syn_00636,19943.14,12802.17,0.6419,7977.25,3,3,11.9,8.6,102,0.7531,0.2167,4.48,0.371,0.328,-0.199,0.801,7987.17,0.3422,1
syn_00637,43771.64,15828.03,0.3616,20029.59,12,20,17.8,14.2,251,0.9093,0.0775,4.53,0.518,0.213,0.0744,1.074,18443.3,0.2104,0
syn_00638,40954.18,13126.96,0.3205,21263.74,12,16,19.4,10.0,195,0.8479,0.0743,4.55,0.544,0.238,0.0738,1.074,22366.96,0.1201,0
syn_00639,32746.35,9094.75,0.2777,19104.23,12,20,22.6,14.0,314,0.8898,0.0674,4.6,0.636,0.281,-0.0214,0.979,16712.26,0.1565,0
syn_00640,44754.58,11213.26,0.2506,27934.69,9,9,16.6,12.9,213,0.8672,0.1417,4.59,0.577,0.39,-0.084,0.916,22771.61,0.1565,1
syn_00641,18466.53,11248.89,0.6091,7386.61,12,13,12.2,9.1,110,0.7309,0.3487,4.41,0.448,0.205,-0.0643,0.936,7745.23,0.4698,1
syn_00642,64808.01,14022.15,0.2164,43774.8,12,33,28.4,14.5,410,0.9458,0.0312,4.83,0.622,0.233,0.1097,1.11,31469.48,0.1191,0
syn_00643,33892.98,7795.51,0.23,22199.71,12,14,19.4,11.1,216,0.8452,0.1225,4.69,0.304,0.259,-0.0937,0.906,14582.44,0.1268,1
syn_00644,53329.46,8213.17,0.154,41009.7,12,36,26.1,15.7,409,0.9225,0.0119,4.76,0.481,0.328,0.0978,1.098,23504.42,0.1099,0
syn_00645,30431.75,10079.34,0.3312,15312.73,12,12,18.3,11.7,213,0.8847,0.1045,4.66,0.473,0.303,-0.0248,0.975,13962.47,0.2773,1
syn_00646,29420.14,11721.64,0.3984,11837.67,12,17,16.2,13.5,218,0.8959,0.1458,4.51,0.525,0.32,-0.0127,0.987,15706.63,0.2232,1
syn_00647,71614.5,13421.92,0.1874,51481.63,12,36,28.3,16.7,472,0.9867,0.0533,4.82,0.504,0.226,-0.0181,0.982,37212.34,0.0966,0
syn_00648,27626.87,11540.16,0.4177,11050.75,6,6,16.7,5.5,92,0.6893,0.1498,4.4,0.552,0.411,-0.0949,0.905,11445.69,0.2414,1
syn_00649,76990.46,15870.42,0.2061,53184.83,12,28,28.8,21.1,608,0.9289,0.0512,4.84,0.658,0.401,0.1482,1.148,37666.26,0.0942,0
syn_00650,68027.09,9338.77,0.1373,54018.94,12,41,23.8,20.7,493,0.969,0.0374,4.89,0.565,0.428,-0.0318,0.968,38180.88,0.1068,0
syn_00651,68759.9,13887.18,0.202,47929.14,12,24,27.2,20.8,567,0.9576,0.0476,4.78,0.416,0.354,0.0197,1.02,34224.61,0.0946,0
syn_00652,23496.84,15230.91,0.6482,9398.74,12,13,13.2,6.2,82,0.7392,0.2566,4.41,0.478,0.389,-0.284,0.716,12387.4,0.2699,0
syn_00653,39437.39,15730.02,0.3989,15842.36,12,12,19.3,14.7,283,0.8414,0.0667,4.72,0.674,0.308,0.045,1.045,18303.73,0.2524,1
syn_00654,66074.19,9638.29,0.1459,51616.75,12,31,22.3,20.9,467,0.9511,0.0394,4.78,0.664,0.254,-0.0493,0.951,30333.52,0.0788,0
syn_00655,48447.41,9110.67,0.1881,34781.41,12,23,28.1,18.5,521,0.9332,0.0243,4.86,0.328,0.4,0.1409,1.141,21979.18,0.1079,0
syn_00656,50187.15,10725.69,0.2137,34098.62,12,39,23.4,20.9,489,0.9767,0.0584,4.86,0.366,0.446,0.0955,1.095,28261.71,0.1263,0
syn_00657,68046.84,10569.79,0.1553,52192.15,12,35,26.6,14.0,374,0.9589,0.0244,4.97,0.397,0.37,0.1024,1.102,40316.99,0.1727,1
syn_00658,76410.18,13534.24,0.1771,56108.82,12,33,24.8,16.4,404,0.9519,0.0189,4.9,0.446,0.252,0.0228,1.023,34284.44,0.1397,0
syn_00659,32495.0,8417.34,0.259,19868.99,12,15,17.2,13.7,234,0.8429,0.1074,4.61,0.542,0.339,-0.0167,0.983,13857.51,0.2851,1
syn_00660,40930.7,10499.97,0.2565,25180.75,10,10,21.3,11.0,234,0.891,0.0643,4.6,0.535,0.288,0.0122,1.012,18048.09,0.131,0
syn_00661,63118.79,11220.24,0.1778,46288.43,12,35,25.0,14.8,371,0.935,0.0103,4.82,0.583,0.381,0.0998,1.1,35315.37,0.1608,0
syn_00662,48282.07,8703.22,0.1803,35227.24,12,24,24.4,20.1,490,0.9437,0.051,4.78,0.605,0.224,-0.0153,0.985,25024.72,0.1257,0
syn_00663,50137.51,10625.55,0.2119,34199.19,12,43,28.9,13.8,398,0.9404,0.0286,4.93,0.58,0.25,0.0692,1.069,22486.57,0.1755,0
syn_00664,49766.96,10632.67,0.2136,33817.95,12,32,22.9,19.3,441,0.9554,0.0113,4.96,0.445,0.264,0.1204,1.12,27581.43,0.1551,0
syn_00665,66398.51,13584.49,0.2046,46021.77,12,46,26.6,17.3,458,0.9798,0.0336,4.95,0.321,0.325,0.0083,1.008,28480.79,0.0626,0
syn_00666,73394.92,8754.74,0.1193,60262.81,12,36,25.9,19.4,501,0.9294,0.0507,4.89,0.334,0.442,0.1399,1.14,42449.48,0.0825,0
syn_00667,64803.28,8528.56,0.1316,52010.44,12,40,22.5,18.6,417,0.961,0.024,4.96,0.54,0.328,0.0108,1.011,31834.45,0.1088,0
syn_00668,33690.81,12932.09,0.3838,14292.68,8,8,16.6,14.1,234,0.8292,0.1351,4.59,0.351,0.278,-0.0092,0.991,19768.63,0.146,1
syn_00669,73275.78,12594.17,0.1719,54384.52,12,35,26.3,16.7,438,0.9532,0.0307,4.94,0.331,0.227,-0.004,0.996,34420.27,0.0416,0
syn_00670,56797.07,10243.45,0.1804,41431.9,12,36,26.2,15.9,416,0.9218,0.0475,4.8,0.645,0.293,0.1169,1.117,27522.98,0.1194,0
syn_00671,61858.57,6611.81,0.1069,51940.86,12,41,28.3,14.8,418,0.9218,0.011,4.89,0.672,0.256,0.0823,1.082,33156.06,0.0938,0
syn_00672,25030.1,11300.89,0.4515,10012.04,4,4,9.6,10.2,98,0.796,0.2247,4.4,0.494,0.288,-0.1829,0.817,13440.89,0.3502,1
syn_00673,16943.61,9566.55,0.5646,6777.44,4,4,14.3,6.2,87,0.7164,0.3388,4.2,0.528,0.373,-0.1495,0.851,8647.58,0.484,1
syn_00674,35137.77,9837.77,0.28,20381.11,12,22,17.5,9.2,161,0.8243,0.1383,4.67,0.648,0.29,0.0019,1.002,15114.73,0.2188,1
syn_00675,18343.3,10281.55,0.5605,7337.32,10,10,13.3,5.8,77,0.7505,0.2061,4.12,0.57,0.44,-0.0654,0.935,7788.86,0.4202,1
syn_00676,77570.49,13486.26,0.1739,57341.09,12,44,28.5,16.6,472,0.9867,0.0451,4.76,0.36,0.317,0.1314,1.131,39400.74,0.0949,0
syn_00677,33458.34,7377.26,0.2205,22392.45,8,8,18.9,13.4,252,0.8999,0.1451,4.65,0.585,0.292,-0.0914,0.909,14886.85,0.2853,1
syn_00678,35728.31,10763.68,0.3013,19582.8,8,8,17.2,9.1,156,0.8333,0.1189,4.7,0.367,0.379,0.0773,1.077,17154.03,0.1701,0
syn_00679,45224.99,17304.03,0.3826,19268.94,9,9,16.2,9.5,154,0.8249,0.0901,4.63,0.512,0.302,-0.0276,0.972,18889.6,0.124,1
syn_00680,74213.26,16286.87,0.2195,49782.96,12,21,24.3,16.4,399,0.9633,0.0459,4.84,0.681,0.399,0.131,1.131,37842.97,0.1083,0
syn_00681,63057.43,7821.17,0.124,51325.68,12,27,26.9,20.4,549,0.9712,0.0595,4.81,0.513,0.273,0.125,1.125,33266.85,0.157,0
syn_00682,32189.72,7277.44,0.2261,21273.57,12,18,19.0,12.4,236,0.9077,0.1435,4.63,0.448,0.359,0.0234,1.023,14510.6,0.2061,1
syn_00683,74737.14,10155.27,0.1359,59504.23,12,39,25.1,20.7,519,0.9743,0.0244,4.82,0.694,0.392,0.0858,1.086,42417.37,0.108,0
syn_00684,25029.3,9673.07,0.3865,10519.71,5,5,14.4,7.8,112,0.7089,0.3211,4.46,0.633,0.277,-0.3433,0.657,13176.27,0.3015,1
syn_00685,23615.39,14052.9,0.5951,9446.16,4,4,11.0,6.9,76,0.7919,0.3,4.24,0.587,0.436,-0.1898,0.81,13183.31,0.2036,1
syn_00686,39090.25,13292.39,0.34,19151.66,12,23,22.8,12.9,293,0.8231,0.1251,4.73,0.336,0.367,0.033,1.033,18205.87,0.1919,0
syn_00687,67443.95,6844.48,0.1015,57177.24,12,37,23.4,18.6,435,0.929,0.0233,4.94,0.602,0.425,0.0154,1.015,27771.53,0.1096,0
syn_00688,17968.3,6970.6,0.3879,7512.39,11,11,12.1,5.8,70,0.7708,0.2788,4.12,0.472,0.31,-0.099,0.901,9227.7,0.3197,1
syn_00689,72475.13,15083.86,0.2081,49849.34,12,30,24.9,16.8,418,0.9692,0.0571,4.81,0.504,0.332,0.038,1.038,34647.56,0.1402,0
syn_00690,18632.75,8457.58,0.4539,7453.1,8,8,16.0,6.0,96,0.7224,0.1793,4.42,0.522,0.379,-0.2077,0.792,9833.99,0.3357,1
syn_00691,19270.62,13196.22,0.6848,7708.25,12,12,9.2,7.3,66,0.8023,0.1977,4.21,0.382,0.433,-0.2592,0.741,9872.98,0.3924,1
syn_00692,50878.95,8083.33,0.1589,38753.96,12,22,22.8,14.2,324,0.941,0.0241,4.89,0.686,0.202,0.1133,1.113,27856.38,0.1936,0
syn_00693,27314.7,13371.59,0.4895,10925.88,5,5,12.5,9.2,115,0.7499,0.2068,4.33,0.386,0.308,-0.1308,0.869,16327.64,0.1725,1
syn_00694,51713.71,4304.39,0.0832,45257.13,12,34,22.4,21.6,482,0.93,0.0454,4.77,0.678,0.395,-0.0284,0.972,26220.19,0.1466,0
syn_00695,35123.57,14380.2,0.4094,14049.43,12,15,20.2,12.5,252,0.8432,0.0642,4.74,0.592,0.241,-0.0778,0.922,20268.83,0.1895,1
syn_00696,31564.66,12368.18,0.3918,13012.38,12,13,18.8,11.4,214,0.837,0.0945,4.72,0.371,0.416,-0.0665,0.934,12964.81,0.3076,1
syn_00697,56763.9,9290.44,0.1637,42828.24,12,18,27.6,14.2,391,0.9277,0.0561,4.92,0.592,0.305,0.068,1.068,29189.65,0.1748,0
syn_00698,26982.46,18308.89,0.6785,10792.98,6,6,10.9,9.8,107,0.7236,0.3327,4.29,0.47,0.389,-0.1267,0.873,14960.15,0.2533,1
syn_00699,33646.53,10641.96,0.3163,17683.58,12,19,16.3,13.9,226,0.919,0.0966,4.5,0.575,0.281,-0.1109,0.889,16069.05,0.2352,1
syn_00700,62482.06,12706.83,0.2034,43421.82,12,22,24.9,20.6,512,0.9613,0.0196,4.88,0.329,0.225,0.0512,1.051,35994.29,0.1054,0
syn_00701,77617.42,10291.98,0.1326,62179.45,12,27,27.3,17.8,485,0.9693,0.023,4.97,0.49,0.248,0.056,1.056,40903.67,0.135,1
syn_00702,37288.06,14299.96,0.3835,15838.12,12,23,19.6,12.0,234,0.913,0.1401,4.7,0.494,0.408,-0.0819,0.918,20703.1,0.195,1
syn_00703,15230.16,9987.44,0.6558,6092.06,7,7,10.4,8.7,90,0.6542,0.2239,4.51,0.435,0.368,-0.3198,0.68,8202.51,0.4346,1
syn_00704,69963.91,7677.27,0.1097,58448.0,12,22,28.0,13.5,378,0.9351,0.0599,4.85,0.426,0.407,0.0906,1.091,33444.59,0.0664,0
syn_00705,39152.85,13129.99,0.3354,19457.86,12,14,17.2,11.4,195,0.8543,0.0961,4.69,0.519,0.213,-0.039,0.961,21192.06,0.2463,1
syn_00706,79978.72,9850.96,0.1232,65202.29,12,26,28.2,19.1,538,0.9439,0.0372,4.94,0.317,0.35,0.1267,1.127,42555.51,0.0556,0
syn_00707,24620.47,14301.15,0.5809,9848.19,7,7,12.0,5.8,70,0.7706,0.3195,4.39,0.635,0.339,-0.3446,0.655,14430.15,0.2267,1
syn_00708,29673.62,11876.71,0.4002,11869.45,12,23,16.9,11.4,191,0.9051,0.1416,4.63,0.624,0.32,-0.0134,0.987,12861.98,0.278,1
syn_00709,64294.77,13650.23,0.2123,43819.42,12,30,25.8,21.6,557,0.9326,0.0462,4.94,0.639,0.304,0.0858,1.086,31313.96,0.1316,0
syn_00710,61824.79,11942.76,0.1932,43910.65,12,44,23.8,13.0,310,0.9547,0.015,4.92,0.613,0.238,0.0052,1.005,36018.71,0.1131,0
syn_00711,41596.74,15898.45,0.3822,17749.06,12,22,16.8,10.5,176,0.9095,0.1244,4.66,0.66,0.284,0.0027,1.003,24587.36,0.1559,1
syn_00712,73503.6,11179.69,0.1521,56734.07,12,44,22.9,14.9,342,0.9659,0.0293,4.94,0.441,0.242,0.14,1.14,38551.97,0.1395,0
syn_00713,76913.9,8726.51,0.1135,63824.14,12,29,23.4,21.7,509,0.9218,0.0493,4.82,0.32,0.229,-0.0425,0.957,44000.25,0.1464,0
syn_00714,63538.12,8133.19,0.128,51338.33,12,40,24.9,21.4,532,0.9838,0.0458,4.95,0.493,0.3,0.0139,1.014,30324.05,0.1012,0
syn_00715,20654.74,12655.85,0.6127,8261.9,12,12,11.2,5.6,62,0.7099,0.2246,4.11,0.7,0.293,-0.1056,0.894,9995.17,0.3048,0
syn_00716,79955.57,13444.51,0.1681,59788.8,12,43,27.6,20.0,552,0.9449,0.0387,4.94,0.393,0.426,0.0876,1.088,42589.04,0.0399,0
syn_00717,57906.22,9633.5,0.1664,43455.97,12,24,25.7,15.0,385,0.9315,0.0218,4.87,0.561,0.27,0.0042,1.004,29371.6,0.1991,0
syn_00718,46560.17,12674.86,0.2722,27547.88,12,20,18.3,11.8,216,0.9127,0.1411,4.52,0.359,0.359,-0.1197,0.88,26943.26,0.1498,1
syn_00719,19878.13,11364.01,0.5717,7951.25,12,13,15.9,5.7,90,0.7672,0.2259,4.19,0.646,0.323,-0.2292,0.771,9162.2,0.2455,1
syn_00720,36209.86,9360.47,0.2585,22169.16,12,17,21.2,9.8,207,0.8304,0.1239,4.55,0.549,0.361,-0.0794,0.921,18471.73,0.1892,1
syn_00721,34446.67,10595.78,0.3076,18553.0,12,12,18.2,14.9,270,0.9014,0.0748,4.5,0.386,0.3,-0.1402,0.86,19880.61,0.1586,1
syn_00722,74851.89,15521.33,0.2074,51569.9,12,42,25.6,19.2,492,0.9278,0.0383,4.81,0.304,0.206,0.0363,1.036,41063.96,0.1163,0
syn_00723,55663.64,6177.05,0.111,46398.06,12,21,28.9,15.8,455,0.9289,0.0373,4.95,0.648,0.418,0.0856,1.086,27145.86,0.1018,0
syn_00724,40831.41,15664.66,0.3836,17334.42,12,14,16.0,15.0,239,0.8383,0.1023,4.72,0.371,0.291,-0.0982,0.902,23416.14,0.168,1
syn_00725,79834.02,7669.66,0.0961,68329.53,12,47,27.1,13.5,364,0.9221,0.0153,4.97,0.389,0.389,0.1382,1.138,45319.02,0.0594,0
syn_00726,69015.13,9737.29,0.1411,54409.2,12,45,27.5,20.4,560,0.9403,0.027,4.97,0.609,0.43,-0.0171,0.983,35141.74,0.049,0
syn_00727,66838.05,12630.75,0.189,47891.93,12,21,22.7,14.6,329,0.9209,0.0397,4.95,0.603,0.341,0.0841,1.084,39260.22,0.1771,0
syn_00728,59417.48,11343.41,0.1909,42402.36,12,33,27.3,21.2,578,0.921,0.0505,4.97,0.551,0.357,0.1079,1.108,34684.61,0.0702,0
syn_00729,19314.78,11199.02,0.5798,7725.91,7,7,15.6,10.6,165,0.7865,0.2296,4.37,0.419,0.34,-0.0931,0.907,10751.82,0.36,1
syn_00730,49780.44,4846.2,0.0974,42511.14,12,38,25.5,16.0,408,0.9407,0.0134,4.96,0.572,0.304,0.0884,1.088,29220.66,0.0823,0
syn_00731,43599.24,13758.85,0.3156,22960.97,12,20,19.0,9.1,172,0.9127,0.1143,4.55,0.392,0.225,0.0615,1.062,17534.01,0.2177,0
syn_00732,26321.59,10036.97,0.3813,11266.14,6,6,9.2,7.8,71,0.6906,0.2849,4.34,0.617,0.304,-0.3268,0.673,13750.14,0.2019,1
syn_00733,50906.82,4991.48,0.0981,43419.61,12,32,23.7,20.7,490,0.9847,0.0513,4.83,0.639,0.37,0.0045,1.004,23194.64,0.156,0
syn_00734,26879.59,18538.85,0.6897,10751.84,8,8,15.8,6.9,108,0.6834,0.2551,4.29,0.338,0.28,-0.0867,0.913,14742.17,0.186,1
syn_00735,53060.24,10637.76,0.2005,37103.6,12,36,25.1,21.3,534,0.9528,0.0238,4.78,0.37,0.394,-0.0493,0.951,30698.99,0.1468,0
syn_00736,17022.67,11698.05,0.6872,6809.07,4,4,9.3,10.9,101,0.6508,0.3235,4.23,0.397,0.393,-0.0684,0.932,7986.0,0.3574,1
syn_00737,61720.05,12453.48,0.2018,43039.82,12,45,25.1,21.8,548,0.9872,0.0265,4.95,0.69,0.31,0.1195,1.12,29325.78,0.0793,0
syn_00738,66085.54,9430.72,0.1427,51939.46,12,40,24.2,17.5,423,0.9437,0.0479,4.88,0.523,0.252,0.1254,1.125,36502.19,0.1194,0
syn_00739,44888.11,13944.94,0.3107,23970.7,12,13,21.1,9.6,201,0.8596,0.1485,4.7,0.504,0.403,-0.1132,0.887,23971.91,0.1262,1
syn_00740,66062.14,14092.52,0.2133,44923.36,12,21,27.6,18.2,501,0.9653,0.0565,4.85,0.486,0.304,0.0163,1.016,28229.1,0.1785,0
syn_00741,60938.0,12342.75,0.2025,42423.87,12,46,23.3,17.9,418,0.9217,0.0482,4.88,0.526,0.353,0.0751,1.075,33990.75,0.0569,0
syn_00742,55824.24,5537.11,0.0992,47518.57,12,26,27.9,18.5,518,0.9331,0.0189,4.95,0.692,0.399,0.0985,1.099,28951.97,0.16,0
syn_00743,72285.82,8789.33,0.1216,59101.83,12,43,25.0,14.7,366,0.9278,0.0461,4.81,0.604,0.287,0.114,1.114,42263.79,0.1655,0
syn_00744,79166.1,9963.58,0.1259,64220.73,12,35,28.5,15.4,439,0.9892,0.0435,4.86,0.346,0.287,0.0727,1.073,43158.6,0.0689,0
syn_00745,30051.69,11733.6,0.3904,12451.29,12,17,20.2,14.8,298,0.887,0.0758,4.62,0.495,0.235,-0.0008,0.999,17941.4,0.1387,1
syn_00746,33889.28,7548.23,0.2227,22566.94,12,17,16.5,11.4,187,0.8354,0.0939,4.66,0.644,0.388,-0.0241,0.976,18003.19,0.159,1
syn_00747,35301.03,13975.09,0.3959,14338.39,12,13,16.3,14.9,242,0.8864,0.1213,4.51,0.465,0.218,-0.0107,0.989,20433.79,0.1957,1
syn_00748,40280.87,12972.56,0.3221,20822.04,12,19,19.0,12.6,239,0.8433,0.1447,4.65,0.417,0.37,-0.0784,0.922,17677.79,0.1663,1
syn_00749,52174.51,9744.95,0.1868,37557.09,12,41,22.5,13.1,294,0.9829,0.0391,4.83,0.573,0.225,-0.0035,0.997,25993.32,0.1639,0
syn_00750,50347.54,5408.21,0.1074,42235.23,12,20,25.4,20.1,509,0.954,0.0268,4.77,0.345,0.253,0.0601,1.06,24016.44,0.1081,0
syn_00751,72697.91,14957.75,0.2058,50261.29,12,47,24.3,21.9,533,0.9272,0.0126,4.95,0.514,0.399,0.1355,1.135,41969.56,0.0525,0
syn_00752,39222.2,12813.96,0.3267,20001.26,12,13,21.8,14.9,324,0.8611,0.1287,4.52,0.544,0.23,0.0287,1.029,23224.33,0.1588,1
syn_00753,27090.09,16424.29,0.6063,10836.03,3,3,11.6,7.3,85,0.7759,0.2663,4.38,0.606,0.391,-0.2333,0.767,10890.93,0.2561,1
syn_00754,48365.85,6763.63,0.1398,38220.4,12,20,24.9,21.9,544,0.9529,0.0228,4.95,0.678,0.347,0.0482,1.048,28094.09,0.1735,0
syn_00755,77133.15,9129.38,0.1184,63439.09,12,36,25.5,21.6,552,0.9321,0.046,4.89,0.375,0.202,0.0859,1.086,41437.79,0.0799,0
syn_00756,27601.54,11727.99,0.4249,11040.62,7,7,13.7,6.2,85,0.7843,0.3046,4.15,0.653,0.439,-0.0764,0.924,13177.1,0.1983,0
syn_00757,54027.1,8107.81,0.1501,41865.39,12,21,27.6,14.4,395,0.9662,0.0262,4.83,0.378,0.364,0.0824,1.082,23641.9,0.1333,0
syn_00758,19253.49,10625.59,0.5519,7701.4,5,5,10.7,9.9,105,0.7815,0.1705,4.29,0.543,0.238,-0.1176,0.882,9114.19,0.3213,1
syn_00759,33631.08,13054.84,0.3882,14048.82,12,13,16.4,11.4,186,0.857,0.0856,4.73,0.53,0.325,0.0227,1.023,15371.5,0.1303,1
syn_00760,54580.14,10140.96,0.1858,39368.71,12,31,25.2,21.6,544,0.9383,0.0441,4.97,0.54,0.239,0.0827,1.083,23715.28,0.1986,0
syn_00761,71799.58,11051.98,0.1539,55221.61,12,24,24.9,15.4,383,0.9899,0.0136,4.76,0.689,0.236,-0.0065,0.993,29017.97,0.1635,0
syn_00762,66340.09,12560.6,0.1893,47499.2,12,21,24.6,21.8,535,0.9504,0.0175,4.86,0.407,0.361,0.0858,1.086,33717.11,0.1581,0
syn_00763,26524.9,14852.1,0.5599,10609.96,3,3,11.0,10.7,118,0.7322,0.2097,4.18,0.302,0.327,-0.2767,0.723,12655.51,0.3266,1
syn_00764,19009.13,12557.33,0.6606,7603.65,10,10,15.3,5.1,77,0.7889,0.2031,4.16,0.369,0.391,-0.2821,0.718,9790.2,0.36,1
syn_00765,18847.18,8638.4,0.4583,7538.87,11,11,10.7,5.8,62,0.7437,0.2671,4.4,0.45,0.268,-0.1459,0.854,10063.22,0.3163,1
syn_00766,75299.56,8340.56,0.1108,62788.73,12,42,22.5,19.6,441,0.9348,0.0297,4.76,0.434,0.234,-0.0047,0.995,33065.6,0.1346,0
syn_00767,68979.01,10753.38,0.1559,52848.94,12,47,27.4,20.6,562,0.9765,0.0108,4.79,0.646,0.28,0.081,1.081,27833.27,0.0925,0
syn_00768,21712.42,13759.38,0.6337,8684.97,4,4,12.5,7.8,97,0.8177,0.2293,4.35,0.306,0.348,-0.3336,0.666,10212.79,0.4012,1
syn_00769,67715.15,7209.12,0.1065,56901.48,12,18,23.3,18.9,440,0.9238,0.0257,4.78,0.47,0.436,0.066,1.066,30862.73,0.1323,0
syn_00770,51228.44,8441.41,0.1648,38566.32,12,25,26.8,18.8,502,0.9803,0.0343,4.78,0.573,0.359,0.0079,1.008,24455.21,0.1749,0
syn_00771,25121.82,11545.64,0.4596,10048.73,9,9,14.4,10.4,150,0.7156,0.3036,4.4,0.517,0.297,-0.3321,0.668,14418.97,0.2949,1
syn_00772,77282.46,14368.6,0.1859,55729.56,12,42,27.8,14.9,414,0.9385,0.0204,4.93,0.455,0.306,0.1396,1.14,32745.09,0.1223,0
syn_00773,70255.22,9932.69,0.1414,55356.19,12,18,25.9,18.0,466,0.9394,0.0338,4.86,0.656,0.268,0.0277,1.028,35813.81,0.1478,0
syn_00774,56918.64,11799.83,0.2073,39218.89,12,25,26.5,13.7,364,0.9295,0.0178,4.89,0.424,0.26,0.0971,1.097,23443.23,0.1886,0
